,snapshot,component_buy,fieldtype_buy,field_buy,value_buy,mode_buy,component_sell,fieldtype_sell,field_sell,value_sell,mode_sell
1921,t1922,buy_electricity,exp,value,2.728755782809837,primal,sell_electricity,exp,value,0.0,primal
1922,t1923,buy_electricity,exp,value,2.6872412953494034,primal,sell_electricity,exp,value,0.0,primal
1923,t1924,buy_electricity,exp,value,5.1805454102751405,primal,sell_electricity,exp,value,0.0,primal
1924,t1925,buy_electricity,exp,value,4.899103704422152,primal,sell_electricity,exp,value,0.0,primal
1925,t1926,buy_electricity,exp,value,3.113099586072559,primal,sell_electricity,exp,value,0.0,primal
1926,t1927,buy_electricity,exp,value,3.4815331393522526,primal,sell_electricity,exp,value,0.0,primal
1927,t1928,buy_electricity,exp,value,1.5194979256496226,primal,sell_electricity,exp,value,0.0,primal
1928,t1929,buy_electricity,exp,value,0.32282161232027606,primal,sell_electricity,exp,value,0.0,primal
1929,t1930,buy_electricity,exp,value,2.173477881394844,primal,sell_electricity,exp,value,0.0,primal
1930,t1931,buy_electricity,exp,value,1.8153906105261357,primal,sell_electricity,exp,value,0.0,primal
1931,t1932,buy_electricity,exp,value,1.6723300614035228,primal,sell_electricity,exp,value,0.0,primal
1932,t1933,buy_electricity,exp,value,3.8722619721438063,primal,sell_electricity,exp,value,0.0,primal
1933,t1934,buy_electricity,exp,value,4.590645066459225,primal,sell_electricity,exp,value,0.0,primal
1934,t1935,buy_electricity,exp,value,2.4168861532312307,primal,sell_electricity,exp,value,0.0,primal
1935,t1936,buy_electricity,exp,value,2.872915712297673,primal,sell_electricity,exp,value,0.0,primal
1936,t1937,buy_electricity,exp,value,3.2952102639994765,primal,sell_electricity,exp,value,0.0,primal
1937,t1938,buy_electricity,exp,value,3.6867987492853396,primal,sell_electricity,exp,value,0.0,primal
1938,t1939,buy_electricity,exp,value,1.4688537890008546,primal,sell_electricity,exp,value,0.0,primal
1939,t1940,buy_electricity,exp,value,1.9999907552085014,primal,sell_electricity,exp,value,0.0,primal
1940,t1941,buy_electricity,exp,value,3.6563184806428053,primal,sell_electricity,exp,value,0.0,primal
1941,t1942,buy_electricity,exp,value,3.3920136352568786,primal,sell_electricity,exp,value,0.0,primal
1942,t1943,buy_electricity,exp,value,3.261869978086194,primal,sell_electricity,exp,value,0.0,primal
1943,t1944,buy_electricity,exp,value,3.0271487703920137,primal,sell_electricity,exp,value,0.0,primal
1944,t1945,buy_electricity,exp,value,2.8655953250547843,primal,sell_electricity,exp,value,0.0,primal
1945,t1946,buy_electricity,exp,value,2.712442171901631,primal,sell_electricity,exp,value,0.0,primal
1946,t1947,buy_electricity,exp,value,5.158266374482591,primal,sell_electricity,exp,value,0.0,primal
1947,t1948,buy_electricity,exp,value,2.640370099829559,primal,sell_electricity,exp,value,0.0,primal
1948,t1949,buy_electricity,exp,value,4.884007527163812,primal,sell_electricity,exp,value,0.0,primal
1949,t1950,buy_electricity,exp,value,3.0853420988556124,primal,sell_electricity,exp,value,0.0,primal
1950,t1951,buy_electricity,exp,value,0.9604129645057027,primal,sell_electricity,exp,value,0.0,primal
1951,t1952,buy_electricity,exp,value,1.5348852678188827,primal,sell_electricity,exp,value,0.0,primal
1952,t1953,buy_electricity,exp,value,2.8254606347793354,primal,sell_electricity,exp,value,0.0,primal
1953,t1954,buy_electricity,exp,value,1.980222282239719,primal,sell_electricity,exp,value,0.0,primal
1954,t1955,buy_electricity,exp,value,1.3125840115613152,primal,sell_electricity,exp,value,0.0,primal
1955,t1956,buy_electricity,exp,value,2.8820625033865164,primal,sell_electricity,exp,value,0.0,primal
1956,t1957,buy_electricity,exp,value,2.8703173978678005,primal,sell_electricity,exp,value,0.0,primal
1957,t1958,buy_electricity,exp,value,0.32401933625529145,primal,sell_electricity,exp,value,0.0,primal
1958,t1959,buy_electricity,exp,value,0.7064134006380556,primal,sell_electricity,exp,value,0.0,primal
1959,t1960,buy_electricity,exp,value,1.4353977341383801,primal,sell_electricity,exp,value,0.0,primal
1960,t1961,buy_electricity,exp,value,2.4227712163658692,primal,sell_electricity,exp,value,0.0,primal
1961,t1962,buy_electricity,exp,value,3.3408962115702296,primal,sell_electricity,exp,value,0.0,primal
1962,t1963,buy_electricity,exp,value,1.8936657173514986,primal,sell_electricity,exp,value,0.0,primal
1963,t1964,buy_electricity,exp,value,1.1994156318480642,primal,sell_electricity,exp,value,0.0,primal
1964,t1965,buy_electricity,exp,value,3.4670075480886293,primal,sell_electricity,exp,value,0.0,primal
1965,t1966,buy_electricity,exp,value,3.1956415875334794,primal,sell_electricity,exp,value,0.0,primal
1966,t1967,buy_electricity,exp,value,3.0753591429267106,primal,sell_electricity,exp,value,0.0,primal
1967,t1968,buy_electricity,exp,value,2.8545166788410032,primal,sell_electricity,exp,value,0.0,primal
1968,t1969,buy_electricity,exp,value,2.694789383978573,primal,sell_electricity,exp,value,0.0,primal
1969,t1970,buy_electricity,exp,value,2.550036523009496,primal,sell_electricity,exp,value,0.0,primal
1970,t1971,buy_electricity,exp,value,2.4802775748721695,primal,sell_electricity,exp,value,0.0,primal
1971,t1972,buy_electricity,exp,value,2.43072802532262,primal,sell_electricity,exp,value,0.0,primal
1972,t1973,buy_electricity,exp,value,4.947163379595812,primal,sell_electricity,exp,value,0.0,primal
1973,t1974,buy_electricity,exp,value,0.20693328463598748,primal,sell_electricity,exp,value,0.0,primal
1974,t1975,buy_electricity,exp,value,2.6039492411291203,primal,sell_electricity,exp,value,0.0,primal
1975,t1976,buy_electricity,exp,value,2.361945367013341,primal,sell_electricity,exp,value,0.0,primal
1976,t1977,buy_electricity,exp,value,1.707183104539566,primal,sell_electricity,exp,value,0.0,primal
1977,t1978,buy_electricity,exp,value,0.9811030692741127,primal,sell_electricity,exp,value,0.0,primal
1978,t1979,buy_electricity,exp,value,0.39631720610076915,primal,sell_electricity,exp,value,0.0,primal
1979,t1980,buy_electricity,exp,value,2.6540855325336397,primal,sell_electricity,exp,value,0.0,primal
1980,t1981,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
1981,t1982,buy_electricity,exp,value,3.258182621373332,primal,sell_electricity,exp,value,0.0,primal
1982,t1983,buy_electricity,exp,value,1.3404988836335505,primal,sell_electricity,exp,value,0.0,primal
1983,t1984,buy_electricity,exp,value,2.029494519322813,primal,sell_electricity,exp,value,0.0,primal
1984,t1985,buy_electricity,exp,value,2.6083312993961916,primal,sell_electricity,exp,value,0.0,primal
1985,t1986,buy_electricity,exp,value,3.0442527613661943,primal,sell_electricity,exp,value,0.0,primal
1986,t1987,buy_electricity,exp,value,1.4111189480724837,primal,sell_electricity,exp,value,0.0,primal
1987,t1988,buy_electricity,exp,value,0.7442171901631363,primal,sell_electricity,exp,value,0.0,primal
1988,t1989,buy_electricity,exp,value,3.088629169710251,primal,sell_electricity,exp,value,0.0,primal
1989,t1990,buy_electricity,exp,value,2.9057706355003656,primal,sell_electricity,exp,value,0.0,primal
1990,t1991,buy_electricity,exp,value,2.8603603603603607,primal,sell_electricity,exp,value,0.0,primal
1991,t1992,buy_electricity,exp,value,5.162770878987095,primal,sell_electricity,exp,value,0.0,primal
1992,t1993,buy_electricity,exp,value,0.15677501826150486,primal,sell_electricity,exp,value,0.0,primal
1993,t1994,buy_electricity,exp,value,4.91137083028975,primal,sell_electricity,exp,value,0.0,primal
1994,t1995,buy_electricity,exp,value,4.490045998067147,primal,sell_electricity,exp,value,0.0,primal
1995,t1996,buy_electricity,exp,value,2.3441684928171416,primal,sell_electricity,exp,value,0.0,primal
1996,t1997,buy_electricity,exp,value,0.35293941348064517,primal,sell_electricity,exp,value,0.0,primal
1997,t1998,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
1998,t1999,buy_electricity,exp,value,2.36725085324322,primal,sell_electricity,exp,value,0.0,primal
1999,t2000,buy_electricity,exp,value,2.135014036069891,primal,sell_electricity,exp,value,0.0,primal
2000,t2001,buy_electricity,exp,value,1.535832818039971,primal,sell_electricity,exp,value,0.0,primal
2001,t2002,buy_electricity,exp,value,0.9124447608151427,primal,sell_electricity,exp,value,0.0,primal
2002,t2003,buy_electricity,exp,value,0.40775053932281446,primal,sell_electricity,exp,value,0.0,primal
2003,t2004,buy_electricity,exp,value,0.10401938194200033,primal,sell_electricity,exp,value,0.0,primal
2004,t2005,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2005,t2006,buy_electricity,exp,value,2.577718568583862,primal,sell_electricity,exp,value,0.0,primal
2006,t2007,buy_electricity,exp,value,2.473859226349165,primal,sell_electricity,exp,value,0.0,primal
2007,t2008,buy_electricity,exp,value,0.9802783070309677,primal,sell_electricity,exp,value,0.0,primal
2008,t2009,buy_electricity,exp,value,1.8329668439252402,primal,sell_electricity,exp,value,0.0,primal
2009,t2010,buy_electricity,exp,value,2.6962019233050185,primal,sell_electricity,exp,value,0.0,primal
2010,t2011,buy_electricity,exp,value,1.2848225510962172,primal,sell_electricity,exp,value,0.0,primal
2011,t2012,buy_electricity,exp,value,0.7012417823228634,primal,sell_electricity,exp,value,0.0,primal
2012,t2013,buy_electricity,exp,value,3.0853420988556124,primal,sell_electricity,exp,value,0.0,primal
2013,t2014,buy_electricity,exp,value,2.95118091064037,primal,sell_electricity,exp,value,0.0,primal
2014,t2015,buy_electricity,exp,value,2.910762113464816,primal,sell_electricity,exp,value,0.0,primal
2015,t2016,buy_electricity,exp,value,2.731799366934502,primal,sell_electricity,exp,value,0.0,primal
2016,t2017,buy_electricity,exp,value,2.691867543218894,primal,sell_electricity,exp,value,0.0,primal
2017,t2018,buy_electricity,exp,value,4.708088364758163,primal,sell_electricity,exp,value,0.0,primal
2018,t2019,buy_electricity,exp,value,5.101899196493791,primal,sell_electricity,exp,value,0.0,primal
2019,t2020,buy_electricity,exp,value,2.5563671779887995,primal,sell_electricity,exp,value,0.0,primal
2020,t2021,buy_electricity,exp,value,2.6467007548088626,primal,sell_electricity,exp,value,0.0,primal
2021,t2022,buy_electricity,exp,value,2.996055684835275,primal,sell_electricity,exp,value,0.0,primal
2022,t2023,buy_electricity,exp,value,3.3922814589453085,primal,sell_electricity,exp,value,0.0,primal
2023,t2024,buy_electricity,exp,value,0.8152381457779709,primal,sell_electricity,exp,value,0.0,primal
2024,t2025,buy_electricity,exp,value,0.78628730798816,primal,sell_electricity,exp,value,0.0,primal
2025,t2026,buy_electricity,exp,value,1.857125946366498,primal,sell_electricity,exp,value,0.0,primal
2026,t2027,buy_electricity,exp,value,1.1704839669230571,primal,sell_electricity,exp,value,0.0,primal
2027,t2028,buy_electricity,exp,value,2.8170489985710496,primal,sell_electricity,exp,value,0.0,primal
2028,t2029,buy_electricity,exp,value,2.948307568079493,primal,sell_electricity,exp,value,0.0,primal
2029,t2030,buy_electricity,exp,value,0.43303942136260076,primal,sell_electricity,exp,value,0.0,primal
2030,t2031,buy_electricity,exp,value,0.7531519582699944,primal,sell_electricity,exp,value,0.0,primal
2031,t2032,buy_electricity,exp,value,1.4443105374812881,primal,sell_electricity,exp,value,0.0,primal
2032,t2033,buy_electricity,exp,value,2.388358874253718,primal,sell_electricity,exp,value,0.0,primal
2033,t2034,buy_electricity,exp,value,3.315959761489607,primal,sell_electricity,exp,value,0.0,primal
2034,t2035,buy_electricity,exp,value,1.310914162346783,primal,sell_electricity,exp,value,0.0,primal
2035,t2036,buy_electricity,exp,value,1.906857080993746,primal,sell_electricity,exp,value,0.0,primal
2036,t2037,buy_electricity,exp,value,3.5871682493304116,primal,sell_electricity,exp,value,0.0,primal
2037,t2038,buy_electricity,exp,value,3.3402727051375702,primal,sell_electricity,exp,value,0.0,primal
2038,t2039,buy_electricity,exp,value,3.2162162162162162,primal,sell_electricity,exp,value,0.0,primal
2039,t2040,buy_electricity,exp,value,5.490017044071099,primal,sell_electricity,exp,value,0.0,primal
2040,t2041,buy_electricity,exp,value,0.46722059897735635,primal,sell_electricity,exp,value,0.0,primal
2041,t2042,buy_electricity,exp,value,2.717311906501096,primal,sell_electricity,exp,value,0.0,primal
2042,t2043,buy_electricity,exp,value,2.6806671536401265,primal,sell_electricity,exp,value,0.0,primal
2043,t2044,buy_electricity,exp,value,5.170805941076211,primal,sell_electricity,exp,value,0.0,primal
2044,t2045,buy_electricity,exp,value,4.884859730718718,primal,sell_electricity,exp,value,0.0,primal
2045,t2046,buy_electricity,exp,value,3.094711740002328,primal,sell_electricity,exp,value,0.0,primal
2046,t2047,buy_electricity,exp,value,0.9004922391460237,primal,sell_electricity,exp,value,0.0,primal
2047,t2048,buy_electricity,exp,value,1.3230129790395204,primal,sell_electricity,exp,value,0.0,primal
2048,t2049,buy_electricity,exp,value,2.4207172180730296,primal,sell_electricity,exp,value,0.0,primal
2049,t2050,buy_electricity,exp,value,1.4473241323815738,primal,sell_electricity,exp,value,0.0,primal
2050,t2051,buy_electricity,exp,value,0.7244913385321294,primal,sell_electricity,exp,value,0.0,primal
2051,t2052,buy_electricity,exp,value,0.2877541052290251,primal,sell_electricity,exp,value,0.0,primal
2052,t2053,buy_electricity,exp,value,2.5468256845289403,primal,sell_electricity,exp,value,0.0,primal
2053,t2054,buy_electricity,exp,value,2.3253305931707393,primal,sell_electricity,exp,value,0.0,primal
2054,t2055,buy_electricity,exp,value,0.7090900560593489,primal,sell_electricity,exp,value,0.0,primal
2055,t2056,buy_electricity,exp,value,1.5997616735252373,primal,sell_electricity,exp,value,0.0,primal
2056,t2057,buy_electricity,exp,value,2.582889630458369,primal,sell_electricity,exp,value,0.0,primal
2057,t2058,buy_electricity,exp,value,3.414896087044661,primal,sell_electricity,exp,value,0.0,primal
2058,t2059,buy_electricity,exp,value,1.3484404051145917,primal,sell_electricity,exp,value,0.0,primal
2059,t2060,buy_electricity,exp,value,1.9478845949942332,primal,sell_electricity,exp,value,0.0,primal
2060,t2061,buy_electricity,exp,value,3.622717311906501,primal,sell_electricity,exp,value,0.0,primal
2061,t2062,buy_electricity,exp,value,3.356829802775749,primal,sell_electricity,exp,value,0.0,primal
2062,t2063,buy_electricity,exp,value,3.2275383491599707,primal,sell_electricity,exp,value,0.0,primal
2063,t2064,buy_electricity,exp,value,2.9963476990504017,primal,sell_electricity,exp,value,0.0,primal
2064,t2065,buy_electricity,exp,value,2.8283418553688824,primal,sell_electricity,exp,value,0.0,primal
2065,t2066,buy_electricity,exp,value,4.850162871697535,primal,sell_electricity,exp,value,0.0,primal
2066,t2067,buy_electricity,exp,value,2.703798392987582,primal,sell_electricity,exp,value,0.0,primal
2067,t2068,buy_electricity,exp,value,5.193450206963721,primal,sell_electricity,exp,value,0.0,primal
2068,t2069,buy_electricity,exp,value,2.7596785975164355,primal,sell_electricity,exp,value,0.0,primal
2069,t2070,buy_electricity,exp,value,3.066253078947394,primal,sell_electricity,exp,value,0.0,primal
2070,t2071,buy_electricity,exp,value,1.4923406622155482,primal,sell_electricity,exp,value,0.0,primal
2071,t2072,buy_electricity,exp,value,0.7972494141118864,primal,sell_electricity,exp,value,0.0,primal
2072,t2073,buy_electricity,exp,value,2.70026707395782,primal,sell_electricity,exp,value,0.0,primal
2073,t2074,buy_electricity,exp,value,1.8745252023408696,primal,sell_electricity,exp,value,0.0,primal
2074,t2075,buy_electricity,exp,value,1.1835105069766239,primal,sell_electricity,exp,value,0.0,primal
2075,t2076,buy_electricity,exp,value,0.7381533338499446,primal,sell_electricity,exp,value,0.0,primal
2076,t2077,buy_electricity,exp,value,0.544079766885325,primal,sell_electricity,exp,value,0.0,primal
2077,t2078,buy_electricity,exp,value,2.9857349299171627,primal,sell_electricity,exp,value,0.0,primal
2078,t2079,buy_electricity,exp,value,3.9898667465129765,primal,sell_electricity,exp,value,0.0,primal
2079,t2080,buy_electricity,exp,value,2.1966331648372357,primal,sell_electricity,exp,value,0.0,primal
2080,t2081,buy_electricity,exp,value,2.908640844421585,primal,sell_electricity,exp,value,0.0,primal
2081,t2082,buy_electricity,exp,value,3.4694245214273303,primal,sell_electricity,exp,value,0.0,primal
2082,t2083,buy_electricity,exp,value,1.9167291880805801,primal,sell_electricity,exp,value,0.0,primal
2083,t2084,buy_electricity,exp,value,1.2867056245434623,primal,sell_electricity,exp,value,0.0,primal
2084,t2085,buy_electricity,exp,value,3.5881421962503044,primal,sell_electricity,exp,value,0.0,primal
2085,t2086,buy_electricity,exp,value,3.3217677136596055,primal,sell_electricity,exp,value,0.0,primal
2086,t2087,buy_electricity,exp,value,3.1744582420258096,primal,sell_electricity,exp,value,0.0,primal
2087,t2088,buy_electricity,exp,value,2.939980521061602,primal,sell_electricity,exp,value,0.0,primal
2088,t2089,buy_electricity,exp,value,4.887416341383437,primal,sell_electricity,exp,value,0.0,primal
2089,t2090,buy_electricity,exp,value,5.144509374239104,primal,sell_electricity,exp,value,0.0,primal
2090,t2091,buy_electricity,exp,value,2.597881665449233,primal,sell_electricity,exp,value,0.0,primal
2091,t2092,buy_electricity,exp,value,2.5797419040662284,primal,sell_electricity,exp,value,0.0,primal
2092,t2093,buy_electricity,exp,value,2.669953737521305,primal,sell_electricity,exp,value,0.0,primal
2093,t2094,buy_electricity,exp,value,2.987436594315906,primal,sell_electricity,exp,value,0.0,primal
2094,t2095,buy_electricity,exp,value,0.8084496572588944,primal,sell_electricity,exp,value,0.0,primal
2095,t2096,buy_electricity,exp,value,1.2673762612406403,primal,sell_electricity,exp,value,0.0,primal
2096,t2097,buy_electricity,exp,value,2.4453277696293387,primal,sell_electricity,exp,value,0.0,primal
2097,t2098,buy_electricity,exp,value,1.644670478461089,primal,sell_electricity,exp,value,0.0,primal
2098,t2099,buy_electricity,exp,value,1.1527257774193913,primal,sell_electricity,exp,value,0.0,primal
2099,t2100,buy_electricity,exp,value,0.9886274652445679,primal,sell_electricity,exp,value,0.0,primal
2100,t2101,buy_electricity,exp,value,1.2972852313203007,primal,sell_electricity,exp,value,0.0,primal
2101,t2102,buy_electricity,exp,value,4.319549828941347,primal,sell_electricity,exp,value,0.0,primal
2102,t2103,buy_electricity,exp,value,4.337249816257709,primal,sell_electricity,exp,value,0.0,primal
2103,t2104,buy_electricity,exp,value,2.649364407089898,primal,sell_electricity,exp,value,0.0,primal
2104,t2105,buy_electricity,exp,value,3.117783352337247,primal,sell_electricity,exp,value,0.0,primal
2105,t2106,buy_electricity,exp,value,3.5163488423895815,primal,sell_electricity,exp,value,0.0,primal
2106,t2107,buy_electricity,exp,value,1.9033813474599537,primal,sell_electricity,exp,value,0.0,primal
2107,t2108,buy_electricity,exp,value,1.2896274653031408,primal,sell_electricity,exp,value,0.0,primal
2108,t2109,buy_electricity,exp,value,3.598612125639153,primal,sell_electricity,exp,value,0.0,primal
2109,t2110,buy_electricity,exp,value,3.3350377404431457,primal,sell_electricity,exp,value,0.0,primal
2110,t2111,buy_electricity,exp,value,3.1896761626491354,primal,sell_electricity,exp,value,0.0,primal
2111,t2112,buy_electricity,exp,value,2.957511565619674,primal,sell_electricity,exp,value,0.0,primal
2112,t2113,buy_electricity,exp,value,2.780253226199172,primal,sell_electricity,exp,value,0.0,primal
2113,t2114,buy_electricity,exp,value,2.638422205989773,primal,sell_electricity,exp,value,0.0,primal
2114,t2115,buy_electricity,exp,value,4.710523232057895,primal,sell_electricity,exp,value,0.0,primal
2115,t2116,buy_electricity,exp,value,5.073289505721938,primal,sell_electricity,exp,value,0.0,primal
2116,t2117,buy_electricity,exp,value,2.70172875578281,primal,sell_electricity,exp,value,0.0,primal
2117,t2118,buy_electricity,exp,value,2.951809717902729,primal,sell_electricity,exp,value,0.0,primal
2118,t2119,buy_electricity,exp,value,1.3386089278936013,primal,sell_electricity,exp,value,0.0,primal
2119,t2120,buy_electricity,exp,value,0.5517449716358755,primal,sell_electricity,exp,value,0.0,primal
2120,t2121,buy_electricity,exp,value,2.4207548510352637,primal,sell_electricity,exp,value,0.0,primal
2121,t2122,buy_electricity,exp,value,3.63543049415993,primal,sell_electricity,exp,value,0.0,primal
2122,t2123,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2123,t2124,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2124,t2125,buy_electricity,exp,value,2.5680151992508553,primal,sell_electricity,exp,value,0.0,primal
2125,t2126,buy_electricity,exp,value,2.9596174593281397,primal,sell_electricity,exp,value,0.0,primal
2126,t2127,buy_electricity,exp,value,0.807018901821547,primal,sell_electricity,exp,value,0.0,primal
2127,t2128,buy_electricity,exp,value,1.430421250786119,primal,sell_electricity,exp,value,0.0,primal
2128,t2129,buy_electricity,exp,value,2.292743855298712,primal,sell_electricity,exp,value,0.0,primal
2129,t2130,buy_electricity,exp,value,3.120123214711308,primal,sell_electricity,exp,value,0.0,primal
2130,t2131,buy_electricity,exp,value,1.703352400829703,primal,sell_electricity,exp,value,0.0,primal
2131,t2132,buy_electricity,exp,value,1.0804723642561482,primal,sell_electricity,exp,value,0.0,primal
2132,t2133,buy_electricity,exp,value,3.3914049184319457,primal,sell_electricity,exp,value,0.0,primal
2133,t2134,buy_electricity,exp,value,3.1313610908205503,primal,sell_electricity,exp,value,0.0,primal
2134,t2135,buy_electricity,exp,value,3.0119308497686874,primal,sell_electricity,exp,value,0.0,primal
2135,t2136,buy_electricity,exp,value,2.810810810810811,primal,sell_electricity,exp,value,0.0,primal
2136,t2137,buy_electricity,exp,value,2.628074019965912,primal,sell_electricity,exp,value,0.0,primal
2137,t2138,buy_electricity,exp,value,4.998417336255174,primal,sell_electricity,exp,value,0.0,primal
2138,t2139,buy_electricity,exp,value,2.55841118501147,primal,sell_electricity,exp,value,0.0,primal
2139,t2140,buy_electricity,exp,value,2.3858047236425612,primal,sell_electricity,exp,value,0.0,primal
2140,t2141,buy_electricity,exp,value,2.405770635500365,primal,sell_electricity,exp,value,0.0,primal
2141,t2142,buy_electricity,exp,value,0.012968816653907034,primal,sell_electricity,exp,value,0.0,primal
2142,t2143,buy_electricity,exp,value,2.4974392892460107,primal,sell_electricity,exp,value,0.0,primal
2143,t2144,buy_electricity,exp,value,2.2418825700460716,primal,sell_electricity,exp,value,0.0,primal
2144,t2145,buy_electricity,exp,value,1.649203127149801,primal,sell_electricity,exp,value,0.0,primal
2145,t2146,buy_electricity,exp,value,0.98772948712159,primal,sell_electricity,exp,value,0.0,primal
2146,t2147,buy_electricity,exp,value,0.35872234541038095,primal,sell_electricity,exp,value,0.0,primal
2147,t2148,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2148,t2149,buy_electricity,exp,value,1.9520851560426618,primal,sell_electricity,exp,value,0.0,primal
2149,t2150,buy_electricity,exp,value,1.3194866773605671,primal,sell_electricity,exp,value,0.0,primal
2150,t2151,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.137501062362416,primal
2151,t2152,buy_electricity,exp,value,0.8205690525613285,primal,sell_electricity,exp,value,0.0,primal
2152,t2153,buy_electricity,exp,value,1.7917167829364122,primal,sell_electricity,exp,value,0.0,primal
2153,t2154,buy_electricity,exp,value,2.64895255312266,primal,sell_electricity,exp,value,0.0,primal
2154,t2155,buy_electricity,exp,value,3.0989790543425246,primal,sell_electricity,exp,value,0.0,primal
2155,t2156,buy_electricity,exp,value,0.6113951789627463,primal,sell_electricity,exp,value,0.0,primal
2156,t2157,buy_electricity,exp,value,1.0966549870078683,primal,sell_electricity,exp,value,0.0,primal
2157,t2158,buy_electricity,exp,value,2.803384465546628,primal,sell_electricity,exp,value,0.0,primal
2158,t2159,buy_electricity,exp,value,2.751887022157292,primal,sell_electricity,exp,value,0.0,primal
2159,t2160,buy_electricity,exp,value,2.561845629413197,primal,sell_electricity,exp,value,0.0,primal
2160,t2161,buy_electricity,exp,value,2.396518139761383,primal,sell_electricity,exp,value,0.0,primal
2161,t2162,buy_electricity,exp,value,2.257974190406623,primal,sell_electricity,exp,value,0.0,primal
2162,t2163,buy_electricity,exp,value,4.290265136124124,primal,sell_electricity,exp,value,0.0,primal
2163,t2164,buy_electricity,exp,value,4.692354516678841,primal,sell_electricity,exp,value,0.0,primal
2164,t2165,buy_electricity,exp,value,2.2365473581689796,primal,sell_electricity,exp,value,0.0,primal
2165,t2166,buy_electricity,exp,value,0.14826717432407754,primal,sell_electricity,exp,value,0.0,primal
2166,t2167,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2167,t2168,buy_electricity,exp,value,1.8304866999254195,primal,sell_electricity,exp,value,0.0,primal
2168,t2169,buy_electricity,exp,value,1.052896276703076,primal,sell_electricity,exp,value,0.0,primal
2169,t2170,buy_electricity,exp,value,5.133674214755296,primal,sell_electricity,exp,value,0.0,primal
2170,t2171,buy_electricity,exp,value,4.80710688297022,primal,sell_electricity,exp,value,0.0,primal
2171,t2172,buy_electricity,exp,value,2.652635743851961,primal,sell_electricity,exp,value,0.0,primal
2172,t2173,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2173,t2174,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2174,t2175,buy_electricity,exp,value,4.878134891648405,primal,sell_electricity,exp,value,0.0,primal
2175,t2176,buy_electricity,exp,value,0.8125180001240571,primal,sell_electricity,exp,value,0.0,primal
2176,t2177,buy_electricity,exp,value,1.727072256868953,primal,sell_electricity,exp,value,0.0,primal
2177,t2178,buy_electricity,exp,value,2.492841976292229,primal,sell_electricity,exp,value,0.0,primal
2178,t2179,buy_electricity,exp,value,0.344929937967406,primal,sell_electricity,exp,value,0.0,primal
2179,t2180,buy_electricity,exp,value,5.364621378134892,primal,sell_electricity,exp,value,0.0,primal
2180,t2181,buy_electricity,exp,value,0.20866812758704656,primal,sell_electricity,exp,value,0.0,primal
2181,t2182,buy_electricity,exp,value,0.9444453449333621,primal,sell_electricity,exp,value,0.0,primal
2182,t2183,buy_electricity,exp,value,2.5295836376917458,primal,sell_electricity,exp,value,0.0,primal
2183,t2184,buy_electricity,exp,value,2.347699050401753,primal,sell_electricity,exp,value,0.0,primal
2184,t2185,buy_electricity,exp,value,4.737399561723886,primal,sell_electricity,exp,value,0.0,primal
2185,t2186,buy_electricity,exp,value,4.315709499406325,primal,sell_electricity,exp,value,0.0,primal
2186,t2187,buy_electricity,exp,value,2.1496225955685415,primal,sell_electricity,exp,value,0.0,primal
2187,t2188,buy_electricity,exp,value,2.180788897005113,primal,sell_electricity,exp,value,0.0,primal
2188,t2189,buy_electricity,exp,value,2.252617482347212,primal,sell_electricity,exp,value,0.0,primal
2189,t2190,buy_electricity,exp,value,0.17940503871292224,primal,sell_electricity,exp,value,0.0,primal
2190,t2191,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2191,t2192,buy_electricity,exp,value,1.7974017910009954,primal,sell_electricity,exp,value,0.0,primal
2192,t2193,buy_electricity,exp,value,1.0780678669033708,primal,sell_electricity,exp,value,0.0,primal
2193,t2194,buy_electricity,exp,value,0.3028190046635002,primal,sell_electricity,exp,value,0.0,primal
2194,t2195,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2195,t2196,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2196,t2197,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2197,t2198,buy_electricity,exp,value,0.15659942461690068,primal,sell_electricity,exp,value,0.0,primal
2198,t2199,buy_electricity,exp,value,2.230061533891121,primal,sell_electricity,exp,value,0.0,primal
2199,t2200,buy_electricity,exp,value,3.9855051301195545,primal,sell_electricity,exp,value,0.0,primal
2200,t2201,buy_electricity,exp,value,2.164120394084181,primal,sell_electricity,exp,value,0.0,primal
2201,t2202,buy_electricity,exp,value,2.7473809654761356,primal,sell_electricity,exp,value,0.0,primal
2202,t2203,buy_electricity,exp,value,1.1676577557981531,primal,sell_electricity,exp,value,0.0,primal
